Question,Answer
알레르기성 <b>결막염</b>에 물이 도움 되나요,"안구건조증에는 물을 많이 마시면 도움 되는거로 아는데 알레르기성 <b>결막염</b>에도 물이 도움이 되나요? 과일 전문... ^^ 과일아재의 답변: 네, 물은 알레르기성 <b>결막염</b>에도 도움이 됩니다. 수분을 충분히 섭취하여 눈 건조함을 완화시키고... "
<b>결막염</b> 약,... 충혈인게 <b>결막염</b>인가 싶더라구요 1. 시간이없어서 안과를 못가는데 그전까지 약국에서 무슨 약을 사야되나요? 2.<b>결막염</b>상태에 일반 안약을 넣어도 되나요? 3.주말에 병원을 갈수잇을꺼같은데 그동안 자연으로 나을수도 잇나요?(있다면... 
혹시 <b>결막염</b> 증상 중에 열이 나는 것도 있나요?... ,"... 전에 <b>결막염</b> 증상이랑 똑같은데 이번에는 감기 걸린 것처럼 몸살 느낌도 있고 열도 좀 있습니다 혹시 <b>결막염</b> 증상... 충혈 및 눈곱으로 인하여 <b>결막염</b>을 의심하고 계시며, 발열로 인하여 <b>결막염</b> 증상 중 열이 나는 증상이 있는지 문의... "
<b>결막염</b> 치료,... <b>결막염</b>이 몇개월째 안낫고 있는데 곧 입대 하는데 군대 훈련소가서도 치료 받을 수 있나요?  ① 세균성 <b>결막염</b>... ② 바이러스성 <b>결막염</b> - 플루레신 염색을 시행하여... - 세균성 <b>결막염</b>과 식별되지 않는 경우 항생제를 사용합니다.... 
고양이 <b>결막염</b>,고양이 <b>결막염</b> 병원을 가야한나요?  안녕하세요 랙돌캐터리 기블리돌입니다 :) 빨리 낫기위해서는 병원방문 하는게... 받아할경우 동물병원에서 증상 말 한후 약만 받아오셔도 됩니다 ~!!! 냥이가 <b>결막염</b> 얼른 회복했으면 좋겠네용 !!! ㅜ.ㅜ
알레르기성 <b>결막염</b> 질문이요 !!,제가 한쪽눈이 무겁고 묵직한 느낌이 들어서 안과를 갔는데요 알레르기성 <b>결막염</b> 판정을 받았습니다. 스테로이드랑 항히스타민 안약을 처방해주셨는데요 1. 알레르기성 <b>결막염</b>인데 가려움이나 충혈이 없을수도 있나요 ? 2. 증상이 거의... 
알레르기성 <b>결막염</b> 렌즈,<b>결막염</b> 진단 받은지 3일됐고 당분간 렌즈 끼지말라셔서 안경쓰고 다니는데... ^^ 과일아재의 답변: 알레르기성 <b>결막염</b>을 앓고 있을 경우 렌즈 착용은 피하는... 렌즈 착용 시 알레르기성 <b>결막염</b>이 재발할 수 있으므로 주의해야 합니다.... 
<b>결막염</b> 렌즈x,"렌즈 안끼고도 <b>결막염</b> 올수있나요? 어제 눈 엄청 많이 비볐고 렌즈는 2주-1달전쯤 마지막으로 꼈어요  오늘의 지식인... ^^ 정성스런 답변: 네, 렌즈를 착용하지 않아도 <b>결막염</b>은 발생할 수 있습니다. 비가 오면 눈에 이물질이 들어가고... "
알러지 <b>결막염</b>땜에 욜로텐 처방 받아서,알러지 <b>결막염</b>땜에 욜로텐 처방 받아서 썼었는데 하루에 아침저냑 두번 쓰라햇는데 너무 안나아서 한 3~4일동안... 많이 사용했는데 알러지 <b>결막염</b>이 더 악화될수더 잇나요.. 현직검안사입니다. 더악화될일은 없습니다. 걱정하지마시길 
<b>결막염</b> 안약,<b>결막염</b> 안약을 쓰고 있는데 스테로이드안약이랑 인공눈물을 같이 써도 되나요? 써도 된다면 스테로이드 안약을 넣고 인공눈물을 어느정도 후에 넣어야 할까요?  안녕하세요. 하이닥-네이버 지식iN 상담의 최민규 입니다. 같이... 
<b>결막염</b> 영어로 발음 나는대로,<b>결막염</b>을 영어로 발음 나는대로 머라고 하죠?  <b>결막염</b>을 영어로 &quot;conjunctivitis&quot;라고 발음합니다.
눈 충혈 <b>결막염</b>,눈 충혈 <b>결막염</b>  안녕하세요. 하이닥-네이버 지식iN 상담의 최민규 입니다. 질문 내용이 누락된 것 같습니다.
고3 감염성 <b>결막염</b>…,고3이고 수능 60일 남았는데 감염성 <b>결막염</b>에 걸렸어요…ㅜㅠㅠㅠㅠㅠ 지금 코로나도 걸렸는데ㅠㅠ 가족한테 옮았거든요?? 가족분은 눈에서 고름이 줄줄 흘러서 응급실까지 갔어요… 눈이 너무 아픈데 공부 해도 되는거겠죠 진짜 최저... 
<b>결막염</b>인가여?,<b>결막염</b>인가요??? 아니면 걍 충혈된건가여? 아까 렌즈끼고 이래서 빼고 걍 잣는데 자고 일어나니까 더 심해졋어요ㅠ... 진료를 통해 확인해 보시기 바랍니다 아래에 <b>결막염</b>에 대한 글을 남겨두겠습니다 읽어보시면 도움이 될거라 생각합니다
<b>결막염</b> 렌즈,토요일에 안과가서 <b>결막염</b>때문에 옥티신 약 받아왔는데 별로 심하지 않다고 하셨는데 렌즈 언제부터 껴도 될까요?... 심한 <b>결막염</b>에 노출될 수 있으니 주의하시는게 좋습니다. 더 궁금하신 점은 댓글은 알림을 꺼놔서 확인이 안되니... 
<b>결막염</b>4번째인데여,제가 <b>결막염</b>에 걸렸는데 주말이라 병원에 못갔거든여? 근데 월요일에 가려고 했ㄴ느데 낫고 이ㅛ어서 월요일 되면 빨간것도 없어지고 나을것 같은데 <b>결막염</b> 이번이... 
<b>결막염</b>이 심한데 렌즈 껴도 되나요?,... 그래도 주변애들도 렌즈 끼고 저도 한 번 쯤은 렌즈 끼고 싶은데 어떡하나요 <b>결막염</b> 생겨서 심하면 실명도 된다던데 ㅠㅠ  안녕하세요 질문자님 <b>결막염</b>이시면 렌즈 안끼는게 좋아요 답변이 도움이 되셨길 바랍니다. 감사합니다.
"<b>결막염</b>, 눈 충혈관련 질문있습니다","... 충혈, <b>결막염</b>증 약들을 처방받아써도 3-4시간 정도 충혈이... 2 만성<b>결막염</b>일경우에 충혈을 없앨수있는 방법은 없나요?  네~ 보시다시피 <b>결막염</b>은 감기처럼 급방 걸렸다가 또... 알러지로인한 <b>결막염</b>인지 유행성 바이러스로 인한... "
<b>결막염</b> 눈 부음,<b>결막염</b> 때문에 눈이 붓는데 어떻게 해야하나요? 안녕하세요! 강남역 8번 출구에 위치한 글로리서울안과 입니다.... <b>결막염</b>이 있는 경우에는 첫 번째로 눈이 가려우면서 어느 정도 붓기 및 눈에 통증과 눈물이 난다거나 눈이 충혈되면서... 
"눈병, <b>결막염</b> 관련 질문입니다..!!",... 단순 알레르기 <b>결막염</b>이라면 최대한 눈에 손을 닿게 하지 마시고 처방받으신 안약을 잘 넣으시고 냉찜질을 하시면 금방 괜찮아지실텐데 만약에 눈병이라면 아침에 자고 일어나면 평소보다 눈곱이 심하게 많이 생겨서 눈을 잘 뜰 수... 
눈병 유행성 <b>결막염</b>,"어린 동생이 일주일 전에 유행성 <b>결막염</b> 진단을 받았고 그 후에도 집에서 같이... <b>결막염</b>으로 많이 불편하실거 같네요ㅠㅠ <b>결막염</b>의 원인과 증상 및 치료... 제가 <b>결막염</b> 치료 방법과 원인, 증상에 대해서 자세하게 포스팅한 글을 올려... "
<b>결막염</b> 눈돌출,<b>결막염</b> 또는 안구건조증 땜에 동공 상처때문에 눈이 돌출될 수 있나요?  안녕하세요. 대한의사협회·네이버 지식iN... <b>결막염</b>과 안구건조증은 눈돌출과 연관은 없으며 눈이 돌출된 경우 그 반대로 염증 및 안구건조증 발생 확률이 높아지는... 
<b>결막염</b> 아닌 알레르기에 알레파타딘,... 이번에는 족발이니까 알레르기랑 상관없이 <b>결막염</b>인 줄 알았는데 눈 안은 멀쩡하고 겉에만 부었더라고요. 그런데 약이 없어서 <b>결막염</b>에넣는 알레파타딘 넣으려하는데 괜찮은가요? 1. <b>결막염</b>아닌 알레르기에 <b>결막염</b>에넣는 알레파타딘... 
알레르기 <b>결막염</b> 질문(제발도와주세요),... 알레르기 <b>결막염</b>이래서 안약을 처방받았는데 충혈은... 렌즈를 사용하시고 계시면 <b>결막염</b>이 있으신 경우 렌즈... 대부분 자극성이나 알레르기성에 의한 <b>결막염</b> 환자인... '알레르기성 <b>결막염</b>(Allergic Conjunctivitis)'이란 어떤 원인물질... 
바이러스성 <b>결막염</b> 인공눈물써도 될까,"바이러스성 <b>결막염</b> 인공눈물써도 될까 바이러스성 <b>결막염</b>은 결막에 염증이... 그러나, <b>결막염</b> 증상이 심하거나 악화되는 경우에는 의료진과 상담한 후... 또한, <b>결막염</b> 증상이 있는 경우에는 눈을 자주 깨끗이 닦아주고, 손이나 물건으로... "
첨에 <b>결막염</b>에 걸리더니 2-3일뒤에,"첨에 <b>결막염</b>에 걸리더니 2-3일뒤에 목이붓고 염증이생겨서 목소리가안나온지... <b>결막염</b>으로 많이 불편하실거 같네요ㅠㅠ <b>결막염</b>의 원인과 증상 및 치료... 제가 <b>결막염</b> 치료 방법과 원인, 증상에 대해서 자세하게 포스팅한 글을 올려... "
아직 <b>결막염</b> 안 나은 건가요,"안과에서 <b>결막염</b>이라고 해서 안약 받은지 약 두 달이 지났는데 아직도 양쪽... 아직 <b>결막염</b> 안 나은 건가요.. 그리고 눈 간지러운 것도 눈 안 쪽 빨간색 그... 우선 <b>결막염</b>에는 알레르기<b>결막염</b>이나 유행성<b>결막염</b>, 세균성<b>결막염</b> 등이... "
"<b>결막염</b>, 눈통증, 눈시림","... 가니 <b>결막염</b>이 조금 있다고 안약을 처방해주셨는데 <b>결막염</b>때문에 위에.적힌 시리거 쿡쿡한 느낌 그 이외 눈두덩이... <b>결막염</b>은 눈의 표면에 염증이 생기는 질환으로, 눈이 붉어지고 따가울 수 있습니다. 또한, 눈이 시리거나 쑤시는... "
안구건조증 또는 알레르기성 <b>결막염</b>,제가 일주일사이 두안과를 갔다왔는제 한쪽에서는 안구건조증으로 염증이생겨서 문제라고하였고 한쪽은 알러지성 <b>결막염</b>이라고 했습니다 두쪽다 눈에 생긴 충혈은 염증이 없어지면 사라질거라고했는데 눈에 충혈도 지속된지 일주일... 
<b>결막염</b>으로 인정결석이 되나요?,의사선생님께 일주일 정도는 격리? 하라고 듣고 진료확인서만 <b>결막염</b>으로 떼왔는데 혹시 인정결석을 하려면 소견서가 꼭 필요한가요? 급해서 내공 더 겁니다. 담임 선생님에게 필요한 서류를 물어봐야 인정이 될꺼 같아요 
이거 <b>결막염</b>인가요?,"... 이거 <b>결막염</b>인가요? 제가 렌즈 끼고 자거나, 불 끄고 핸드폰하고 엄청 늦게 자서 눈이 뻐근한데 렌즈를 꼈었는데... 안녕하세요 프로리플러입니다 사진상으로는 <b>결막염</b>으로 보입니다. 가까운 안과 가시기를 추천 드리고 급하시면... "
<b>결막염</b> 증상,"혹시 <b>결막염</b>이 생기면 안구가 돌출되거나 함몰되는 증상도 생길 수 있나요? <b>결막염</b>이 생기고 나서부터 눈이 좀 달라보여요 안과에서 근무중이 검안사입니다. 안구돌출과, 함몰은 <b>결막염</b>과 상관이 없는질환입니다. "
"알레르기성 비염, <b>결막염</b>에 휴티렌정 처방",눈 가려움 때문에 안과에 갔는데 알레르기성 <b>결막염</b>이라고 하더라고요. 그래서 비염 있다구 하니 비염약도 처방해주신 것 같은데 휴티렌정이 있어서요! 궤양치료제라고 되어있는데 휴티렌정이 비염 치료에도 쓰이나요?  이젠 비염을... 
알레르기성 <b>결막염</b> 안약 질문,오늘 안과에서 알레르기성 <b>결막염</b> 진단이 나와서 안약을 처방받았는데 설명서에는 1일 2회라 적혀있는데 안약 껍데기에서는 하루3번이라고 적혀있어서요 뭘 따라야하나요  안녕하세요. 하이닥-네이버 지식iN 상담의 최민규 입니다.... 
<b>결막염</b>걸리고 안약넣기 이틀만에 다 나았는데 렌즈 껴도... ,"... 또 <b>결막염</b> 결릴 일은 없지 않을까요?  디지털 가전... ^^ 정성스런 답변: <b>결막염</b>이 걸린 눈에 안약을 2일 동안 투여하여... 렌즈 착용 시 <b>결막염</b>이 재발할 수 있으며, 평소처럼 잘 세척해서 사용한다고 해도 <b>결막염</b>이 다시 생길 가능성이... "
제가얼마전 안과에서 다래끼를째고 알래르기성 <b>결막염</b>... ,"제가얼마전 안과에서 다래끼를째고 알래르기성 <b>결막염</b> 진단을받아 약을먹으며... 눈꼽이 생기는 가장 흔한 원인은 <b>결막염</b>이며, <b>결막염</b>의 원인으로는 크게... <b>결막염</b>진단을 받아 복용약과 안약을 사용중이시라면 완치가 될 때 까지 꾸준히... "
꽃가루 알레르기성 <b>결막염</b>,제가 증상으로 봐서는 꽃가루 알레르기성 <b>결막염</b>이 거의 확실한 것 같거든요 그래서 말인데 혹시 치료방법이... 꽃가루 알레르기성 <b>결막염</b>에 대해 답변드릴게요 꽃가루 알레르기성 <b>결막염</b>은 주로 봄과 가을철에 발생하는 눈의 알레르기성... 
<b>결막염</b> 증상,"... <b>결막염</b>일수도 있나요?  렌즈의 타입과 재질이 눈에 맞지 않아서 그럴 수 도 있어요. 그리고 평소에도 눈이 충혈, 건조 등 불편함을 느낀다면 눈 건강이 좋지 않다는 신호일 수 있으므로 무시하지 말고 안과 검진을 하시고 평소에도... "
<b>결막염</b> 두통,며칠전에 알레르기성 <b>결막염</b>이라고 진단을 받았습니다. 근데 그 이후로 두통이 좀 있는데 <b>결막염</b>의 영향일까요? 급성 녹내장 의심해 봐도 되나요..? 나이는 19입니다  안녕하세요. 알러지와 녹내장 및 두통을 연관짓기 어렵습니다.... 
알레르기성 <b>결막염</b>,"... 알레르기성 <b>결막염</b>인데 가려운증상이 없을수도 있나요?  네, 가려운 증상 없이 알레르기성 <b>결막염</b>이 발생할 수 있습니다. 알레르기성 <b>결막염</b>은 보통 꽃가루, 먼지, 애완동물의 비듬 또는 곰팡이와 같은 환경의 어떤 것에 대한 알레르기... "
<b>결막염</b>으로고생,"<b>결막염</b> 으로 3주째고생하고 있습니다 가렴고 안과에서 받은 약과 점안액 받았는데 소용 이없네요 가렵고... 눈이답답합니다  <b>결막염</b>은 눈의 결막이 염증을 일으키는 질환으로, 가려움증, 붉은색, 눈물 등의 증상이 나타납니다. 보통 약물... "
알레르기 <b>결막염</b> 질문,... 알레르기성 <b>결막염</b>이 있다고 하셔서 안약이랑 인공눈물을... 이게 <b>결막염</b> 증상인지 아님 난시같은 다른증상인지 모르겠어서 질문해봅니다ㅠㅠ 이런 증상이 <b>결막염</b>일때도 생기나요? 만약 생긴다면 <b>결막염</b> 치료 후 없어지는 증상인가요?... 
<b>결막염</b> 냉찜질,계절성 알레르기 <b>결막염</b>이라던데 간지러울때 긁지말고 냉찜질을 하라고 하셨어요. 근데 냉찜질을 몇 분 정도 해야하나요? 인터넷 보니까 30분은 넘기지 말라는데 30분 이하로 하면 되나요? 아니면 가려운게 사라질때까지 하면 되나요?... 
