Question,Answer
<b>위염</b>약 피임약,<b>위염</b>이 있는데(역류성식도염) 때문에 <b>위염</b>약을 먹는데 <b>위염</b>약도 피임약이랑 똑같나여? <b>위염</b>약에 뭐가있길래 피임약효과가 있나요? <b>위염</b>약 먹으면 임신도 안 돼나요  안녕하세요. 네이버 지식iN 상담 약사 정일영 입니다. 어떤... 
<b>위염</b>약 감기약,"<b>위염</b>약 레코미드벙 이토리톤정 라베원정10mg 이랑 사진의 감기약이랑 같이 먹어도 되나요?  안녕하세요. 네이버 지식iN 상담 약사 정일영 입니다. 예, 저 <b>위염</b> 처방약과 종합감기약은 같이 드셔도 괜찮습니다."
이거 <b>위염</b> 맞나요? 작년 건강검진때,이거 <b>위염</b> 맞나요? 작년 건강검진때 <b>위염</b> 소진을 듣긴했는데 어제부터 아침까지 배가 너무 아파요 너무너무 아파요... 한번 <b>위염</b>을 진단받은적이 있으시면 다시 <b>위염</b>에 걸리셨을 수 있습니다. 배가 아프면서 위가 쓰린 증상이 있으시면... 
<b>위염</b>지속일,<b>위염</b>을 진단 받았는데 보통 <b>위염</b>은 약먹고 몇일정도 지속되나요? 만성 위축성<b>위염</b> 약 1년만에 완치한 30대 초반... 합니다 <b>위염</b>은 전적으로 환자 본인의 의지와 관리만을 통해서 완치될 수 있습니다 제가 그랬으니까요. 처음에 병원... 
의사님 <b>위염</b>에 대해 질문드려요,... 역류성식도염이나 <b>위염</b>이라더라구요. 그래서... 호전된 <b>위염</b>은 다시 생길 가능성은 있나요? 저가 음식도 조금 짜게먹고 스트레스도 나날이 심해서서 <b>위염</b> 생긴건... 아니면 <b>위염</b>은 이대로 끝인건지 여쭙니다.  안녕하세요. 닥톡-네이버... 
소화불량 <b>위염</b>,"... , <b>위염</b>인가싶어서요 <b>위염</b>검사는 어떻게하나요? 그냥 환자 증상만듣고 판단하는건가요?  대부분 <b>위염</b>은 장기간 방치하면 위암으로 발전할 수 있습니다 위벽에 손상이 생기면 쓰리게 되는데 , 민간요법 치료에 대해 소개해 드립니다... "
이거 <b>위염</b>인가요?,... 이거 <b>위염</b>인가요?  안녕하세요. 닥톡-네이버 지식iN 상담한의사 송대욱 입니다. 복통입니다. <b>위염</b>이라고 하는 것은 복통의 원인 질환의 하나일 뿐이지요. <b>위염</b>이 있는지에 대해선 위내시경으로 위장점막을 확인해야 정확하게 알 수... 
고등학생 만성<b>위염</b>,제목과 같이 만성<b>위염</b>이 있는 것 같아요.. 왜 생겼는지는 모르겠는데 정말 오래됐고 오늘에서야 만성<b>위염</b>이라는건줄... 위장연구입니다 <b>위염</b>으로 고생하고 계시는군요. <b>위염</b>은 만성으로 이어질 경우 잘 해결되지 않고 재발도 잦아... 
내시경 검사 결과 표재성<b>위염</b> 진단,"... 대만 <b>위염</b> 요렇게만 쓰엿구요, 위벽이 매끄럽다고 하면 위축성 <b>위염</b>으로 많이 들었는데 표재성<b>위염</b>은 먼 말인가... 위점막이 위축되어 없어지면 위축성 <b>위염</b>, <b>위염</b>이 깊지 않고 표면에만 있으면 표재성 위엄이라고 합니다."
"<b>위염</b>이 있는데 수술받고 소염제, 항생제...",<b>위염</b>이 있는데 약은 않먹고 있는데요. 이번에 추가진피 조루수술이란걸... 이게 좀 <b>위염</b> 증상을 나쁘게 할거 같기도 해서요. <b>위염</b>치료를 따로 받아야 할지... 다만 <b>위염</b>과 같은 질환이 있으시다면 해당 비뇨기과 주치의에게 이 사실을... 
<b>위염</b>일까요?,"... 저 <b>위염</b>인가요? 위내시경은 몇달전에 했는데 스트레스로 역류되고있다고 하더라구요 <b>위염</b>은 못들은거같은데 이거... 위축성 <b>위염</b>으로 2년 가까이 고생하다가 얼마전 병원에서 검사 후 완치판정 받았어요 <b>위염</b> 치료는 약, 음식... "
<b>위염</b>에 좋은 차 음료 아시는분??,"... 싶어서 <b>위염</b>에 좋은 차 음료 알아보는중인데 어떤게... 되었는데 <b>위염</b>에 좋은 차 음료 어떤것들이 있는지 아시는분 답변 좀 해주세요  제가 만성<b>위염</b>으로 1년넘게 진짜... <b>위염</b>은 병원, 한의원 다니면서 약만 먹는다고 절대 안 낫습니다.... "
<b>위염</b> 위내시경,... 불안해서 글 남깁니다 차라리 <b>위염</b>이면 좋겠네요...  <b>위염</b>의 증상은... 스트레스가 원인으로 <b>위염</b>을 겪는 분들도 많으시고 꼭 위암이라는 법은... 정확한 검사는 내시경과 조직검사를 통해 확인이 가능하며 <b>위염</b>을 방치할 경우... 
스트레스 <b>위염</b>,"... 스트레스<b>위염</b> 이라 하네요 약 2주치 처방했습니다 만약에 스트레스 <b>위염</b> 이거 방치하면 암까지 될수있나요?  안녕하세요 위장, 대장 전문가 위장연구입니다 <b>위염</b>이 위암으로 갈 위험보다 스트레스로 <b>위염</b>이 올 정도의 스트레스가... "
<b>위염</b> 양념치킨,"며칠정에 <b>위염</b> 걸렸는데 지금 양념치킨이 너무 먹고싶어요... 만성 위축성 <b>위염</b>으로 2년 가까이 고생하다가 얼마전 병원에서 검사 후 완치판정 받았어요 <b>위염</b> 치료는 약, 음식... 위축성 <b>위염</b>은 나이 먹으면서 40~50대 되면 다 생긴다 증상이... "
역류성식도염.<b>위염</b> 에 말린망고,... <b>위염</b>이 있는데 편의점에서 파는 건조망고 같은걸 먹어도 괜찮을까요? 만성 위축성 <b>위염</b>으로 2년 가까이 고생하다가 얼마전 병원에서 검사 후 완치판정 받았어요 <b>위염</b> 치료는... 위축성 <b>위염</b>은 나이 먹으면서 40~50대 되면 다 생긴다... 
<b>위염</b> 낫는법,... 맹장처럼보이는소견이없다하여 <b>위염</b>인것같다고 약을처방받고 그제오늘 일을 쉴수없어근무를했습니다 <b>위염</b>에좋다... 원래<b>위염</b>이이런건가요?너무힘들어요 낫는법좀알려주세요  대부분 <b>위염</b>은 장기간 방치하면 위암으로 발전할 수... 
<b>위염</b> 관련드려 질문있습니다!,... 눌러보시고 <b>위염</b>이라고 하시더군요. 근데 제가 걱정되는 게 <b>위염</b>이 심해지면 위궤양이 된다고 들었는데 <b>위염</b>으로... <b>위염</b>과 위궤양을 확실히 구분할 수 있는지?(제가 <b>위염</b>이 맞는 건지) 2. <b>위염</b> 혹은 위궤양이 맞는다면 치료기관을... 
<b>위염</b> 증상 울렁거림,"<b>위염</b> 증상 중에 울렁거림이 있나요?? 저번주에 설사 좀 하더니 이젠 음식을 먹으면 울렁거려서 뭘 못 먹겠어요 그래서... 이게 <b>위염</b> 증상인가요??? 안녕하세요 위장 건강 전문가, 위장연구입니다 -울렁거림 -속쓰림 모두 <b>위염</b>의 아주... "
급성 <b>위염</b>,... 급성 <b>위염</b>이라는 말만 돌아옵니다... 약 제대로 먹고... 급성 <b>위염</b>이 낫지 않고 수개월동안 갈 수 있는 건가요?  제가 만성<b>위염</b>으로 1년넘게 진짜 지독하게 고생하다가 얼마전에 마침내 병원에서 완치판정 받았습니다. <b>위염</b>은 병원... 
속쓰림 증상이 급성<b>위염</b>인가요?,가끔 매운걸 먹거나 짜게 먹으면 속이 쓰릴 때가 있는데 이것도 급성<b>위염</b>인가요? 단순 속쓰림과 급성<b>위염</b>의 차이가 뭔지 궁금합니다  대부분 <b>위염</b>은 장기간 방치하면 위암으로 발전할 수 있습니다 위벽에 손상이 생기면 쓰리게 되는데... 
위축성<b>위염</b>과생강,저는위축성<b>위염</b>이있는데어느한의사분께서생강이위의혈액순환을도와준다고합니다생강을어떤식으로섭취를하면가장... 위축성 <b>위염</b>으로 생강을 드셔보시기로 생각하셨네요. 위축성 <b>위염</b>이라는 것만으로 생강이 꼭 좋다고 이야기할 수... 
<b>위염</b>사랑니,제가 약 2달전에 내시경후 <b>위염</b> 진단받고 한달치 약을 먹었습니다. 그리고 <b>위염</b> 진단 후 2개월이 지난 지금 <b>위염</b>이... 약이 <b>위염</b>에 악영향을 끼친다고 하더라구요. 제가 만약 사랑니 제거후 처방 받는 약이 <b>위염</b>에 안좋은 영향을 주기때문에... 
고양이 <b>위염</b> 경련,고양이가 계속 토를 하고 밥도 안먹길래 어제 병원에 갔다왔습니다 <b>위염</b>이라... 대처해야하는지 <b>위염</b> 때문에 이러는건지 자세하게 원인을 알려주실 수... 김성호입니다 - <b>위염</b>에의한 통증 - <b>위염</b>에의한 식욕부진 등으로 간헐적 강직과... 
위축성 <b>위염</b>,엄마가 3년전에 위축성 <b>위염</b> 진단을 받아서 병원에서 1년에... 위축성 <b>위염</b> 치료도 안 받으시고 약도 안 먹었거든요 이때까지 제가 궁금한 건 위축성 <b>위염</b> 방치해도 위암으로... 위축성 <b>위염</b>이 있으면 위암의 발생 위험이 약간 오르기는... 
<b>위염</b>이랑 증상이 비슷한 질병,<b>위염</b>이랑 증상이 비슷한 질병이 있나요?? 내시경 검사에다가 약을 3달째... <b>위염</b>이 아닌거 아닐까 의심까지 드네요 위와 소화기관에 공급되는 소화효소가... 흔히 <b>위염</b>이란 생각을 갖게 됩니다 이런 문제는 장속에 살고있는 유익균들 중에... 
<b>위염</b> 죽 소화,"제가 <b>위염</b>이 심해서 한의원 갔는데 급성은 아니라고 침맞고... 만성 위축성 <b>위염</b>으로 2년 가까이 고생하다가 얼마전 병원에서 검사 후 완치판정 받았어요 <b>위염</b> 치료는 약, 음식... 위축성 <b>위염</b>은 나이 먹으면서 40~50대 되면 다 생긴다... "
<b>위염</b>약 먹으면 생리안하나요,<b>위염</b>약을 저저번주부터 저번주까지 복용하고 최근에... 찾아보니까 <b>위염</b>약 위장약 복용시 생리가 지연된다는 글이... 위축성<b>위염</b> 약 1년만에 완치한 30대 초반 남자입니다 우선... 합니다 <b>위염</b>은 전적으로 환자 본인의 의지와 관리만을... 
복부초음파 신경성 <b>위염</b>,"... 신경성 <b>위염</b>인 것 같다는 얘기를 들었는데, <b>위염</b>때문에 위가 부은걸까요? 약 처방을 받긴 했는데, 신경성 <b>위염</b>... 검사를 했는데 다른 장기들은 별문제 없고 위가 살짝 부었다고 했다면 별 이상 없는 거라서 신경성 <b>위염</b>은 아닙니다."
탈지분유가 <b>위염</b>에 좋지 않은가요?,"탈지분유가 <b>위염</b>에 좋지 않은가요? 그렇다면 그 이유는 무엇인가요? <b>위염</b>에 좋은 우유같은 내용물이 있는 음료에는... 탈지 분유 등은 <b>위염</b>과는 상관 없습니다. <b>위염</b>에 좋은 음식이 따로 있는 것은 없지만 나쁜 음식은 음주, 짠 음식... "
<b>위염</b> 금식,제가 <b>위염</b> 때문에 계속 소화불량인데 거기에 매운 걸... 장염인지 <b>위염</b>인지 제가 오후 수업까지 있어서 오늘은... 내시경하고 처방받았던 <b>위염</b>약 먹어도 약간 나아지는 기분만... 똑같아요 <b>위염</b>이 맞긴 한가요? 아니면 매운 거 많이 먹어서... 
"<b>위염</b>,장염 운동",... 같다고 <b>위염</b>이랑 장염이 동시에 있다고 진단받았는데... 만성<b>위염</b>으로 1년넘게 진짜 지독하게 고생하다가 얼마전에 마침내 병원에서 완치판정 받았습니다. <b>위염</b>은 병원... 제가 <b>위염</b> 완치를 위해 지켰던 것들 지금 생각나는대로... 
급성<b>위염</b> 만성<b>위염</b>,제가 위장염인데 급성<b>위염</b>인 거겠죠.? 만성<b>위염</b>이 되기 쉬울까요 걱정돼서요 내공50 기본적으로 위와 소화기관에 소화효소가 충분히 공급되어 소화가 잘되게 해주시면 이런 <b>위염</b>은 만성으로 가지 않게 됩니다 
<b>위염</b>과 담적병의 차이,한의원 가서 <b>위염</b>이라는 말 듣고 약 먹고 있어요. 뭔가 불안해서 네이버 뒤지다가 담적병이란 걸 알았는데 <b>위염</b>도 재... 만성<b>위염</b>이나 담적병이나 만성 소화문제를 일으키므로 자각 증상으로는 비슷할 수 있습니다. <b>위염</b>이 위점막의... 
신경성 <b>위염</b>,오늘 병원에서 <b>위염</b> 진단을 받고 일주일치 약을 받았습니다... 만성<b>위염</b>으로 1년넘게 진짜 지독하게 고생하다가 얼마전에 마침내 병원에서 완치판정 받았습니다. <b>위염</b>은 병원... 제가 <b>위염</b> 완치를 위해 지켰던 것들 지금 생각나는대로... 
역류성식도염 <b>위염</b>,"... 역류성식도염이랑 <b>위염</b> 같다고 했는데 목이 조이다보니까... 만성 위축성 <b>위염</b>으로 2년 가까이 고생하다가 얼마전 병원에서 검사 후 완치판정 받았어요 <b>위염</b> 치료는 약, 음식... 위축성 <b>위염</b>은 나이 먹으면서 40~50대 되면 다 생긴다... "
<b>위염</b>?위암?증상,"... 설사만하네요 <b>위염</b>이나 위암 쪽일까요?  안녕하세요. 닥톡... <b>위염</b>의 가능성은 있죠. 소화불량이 없어도 건강검진에서 <b>위염</b>이 발견되는 경우는 아주 흔합니다. 조금은 건강에... 위내시경을 해보면 <b>위염</b>인지, 위암인지 알 수 있어요.... "
<b>위염</b> 낫는법,정말...새벽만 되면 <b>위염</b>때문에 죽겠어요 씻고 누울때... 아주 죽겠어요 <b>위염</b>때문에 병원에서 약 타먹어도 그때뿐이에요 다 먹고나면 반복되고...아예 <b>위염</b>을 완전히 고칠... ㅠㅠ아 정말 지금도 죽을거같아요  만성 위축성 <b>위염</b>으로 2년... 
이것도 <b>위염</b> 맞나요?,... 동네 병원에 가니까 <b>위염</b>인 거 같다고 약을 주셨는데... 이것도 <b>위염</b>이 맞나요? 저희 엄마가 30대 때 담석증 수술을... <b>위염</b> 같다고 하긴 했는데 그래도 뭔가 불안해서ㅜ  안녕하세요. 네이버 지식iN 상담 약사 이진엽 입니다. <b>위염</b> 약을... 
<b>위염</b> 식도염 영양제,... <b>위염</b>과 식도염에 좋은 영양제 추천해주시면 감사하겠습니다!! 1대1... <b>위염</b>과 식도염 관련 영양제에 대해 질문해주셨네요 질문하신 위에 도움이... 유산균은 위 속의 헬리코박터균을 제거해주어 <b>위염</b>완화에 도움이... 
신경성 <b>위염</b> 편의점,... 소화제도 <b>위염</b>에 도움이 되나요? 안녕하세요 답변드립니다 우선 신경성 <b>위염</b>인 듯 하다고 하셨는데 그렇다면 편의점에서 파는 소화제가 크게 도움이 되진 못할거예요.. 신경성 <b>위염</b>이 그냥 <b>위염</b>보다 고통이 굉장히 크기 때문에 소화제... 
